19.25	0.41
19.25	0.41
19.21	0.41
19.18	0.41
19.17	0.41
19.18	0.41
19.17	0.41
19.2	0.41
19.23	0.41
19.27	0.41
19.25	0.41
19.22	0.41
19.23	0.41
19.23	0.41
19.29	0.41
19.32	0.41
19.36	0.41
19.39	0.41
19.4	0.41
19.4	0.41
19.44	0.41
19.43	0.41
19.41	0.41
19.42	0.41
19.42	0.41
19.37	0.41
19.3	0.41
19.22	0.41
19.17	0.41
19.12	0.41
19.07	0.41
19.06	0.41
19.07	0.41
19.12	0.41
19.12	0.41
19.12	0.41
19.12	0.41
19.1	0.41
19.14	0.41
19.19	0.41
19.21	0.4
19.17	0.4
19.14	0.4
19.12	0.4
19.09	0.4
19.08	0.4
19.08	0.4
19.07	0.4
19.08	0.4
19.08	0.4
19.03	0.4
18.94	0.4
18.88	0.4
18.9	0.4
18.92	0.4
18.85	0.4
18.8	0.4
18.82	0.4
18.86	0.4
18.85	0.4
18.82	0.4
18.81	0.4
18.81	0.4
18.83	0.4
18.82	0.4
18.79	0.4
18.78	0.4
18.78	0.4
18.76	0.4
18.75	0.4
18.73	0.4
18.72	0.4
18.72	0.4
18.72	0.4
18.67	0.4
18.59	0.4
18.5	0.4
18.41	0.4
18.38	0.4
18.33	0.4
18.3	0.4
18.36	0.4
18.4	0.4
18.42	0.4
18.44	0.4
18.45	0.4
18.49	0.4
18.47	0.4
18.48	0.4
18.54	0.4
18.6	0.4
18.58	0.4
18.57	0.4
18.61	0.4
18.62	0.4
18.64	0.4
18.66	0.4
18.64	0.4
18.63	0.4
18.61	0.4
18.59	0.4
18.59	0.4
18.57	0.4
18.6	0.4
18.62	0.4
18.66	0.4
18.68	0.4
18.65	0.4
18.61	0.4
18.58	0.4
18.56	0.4
18.51	0.4
18.48	0.4
18.43	0.4
18.41	0.4
18.4	0.4
18.38	0.4
18.37	0.4
18.34	0.4
18.34	0.4
18.34	0.4
18.34	0.4
18.3	0.4
18.2	0.4
18.14	0.4
18.08	0.4
18.06	0.4
18.05	0.4
18.03	0.4
18.05	0.4
18.1	0.4
18.16	0.4
18.22	0.4
18.24	0.4
18.26	0.4
18.2	0.4
18.13	0.4
18.05	0.4
17.94	0.4
17.87	0.4
17.77	0.4
17.63	0.4
17.66	0.4
17.69	0.4
17.59	0.4
17.53	0.4
17.35	0.4
17.22	0.4
17.17	0.4
17.14	0.4
17.16	0.4
17.12	0.4
17.15	0.4
17.2	0.4
17.22	0.4
17.21	0.4
17.25	0.4
17.23	0.4
17.17	0.4
17.12	0.4
17.12	0.4
17.13	0.4
17.17	0.4
17.22	0.4
17.27	0.4
17.35	0.4
17.44	0.4
17.55	0.4
17.67	0.4
17.66	0.4
17.54	0.4
17.53	0.4
17.37	0.4
17.55	0.4
17.61	0.4
17.65	0.4
17.7	0.4
17.77	0.4
17.86	0.4
17.86	0.4
17.89	0.4
17.93	0.4
17.89	0.4
17.85	0.4
17.83	0.4
17.76	0.4
17.79	0.4
17.76	0.4
17.74	0.4
17.74	0.4
17.73	0.4
17.78	0.4
17.81	0.4
17.77	0.4
17.71	0.4
17.66	0.4
17.63	0.4
17.59	0.4
17.57	0.4
17.57	0.4
17.59	0.4
17.62	0.4
17.62	0.4
17.64	0.4
17.71	0.4
17.76	0.4
17.76	0.4
17.72	0.4
17.71	0.4
17.75	0.4
17.77	0.4
17.8	0.4
17.84	0.4
17.84	0.4
17.82	0.4
17.88	0.4
17.9	0.4
17.91	0.4
17.92	0.4
17.91	0.4
17.93	0.4
17.91	0.4
17.88	0.4
17.86	0.4
17.87	0.4
17.92	0.4
17.95	0.4
18	0.4
18.01	0.4
18.05	0.4
18.06	0.4
18.07	0.4
18.06	0.4
18.07	0.4
18.08	0.4
18.1	0.4
18.12	0.4
18.11	0.4
18.13	0.4
18.19	0.4
18.22	0.4
18.24	0.4
18.27	0.4
18.32	0.4
18.37	0.4
18.48	0.4
18.49	0.4
18.54	0.4
18.64	0.4
18.69	0.4
18.77	0.4
18.83	0.4
18.88	0.4
18.9	0.4
18.97	0.4
19.03	0.4
19.09	0.4
19.16	0.4
19.21	0.4
19.24	0.4
19.27	0.4
19.29	0.4
19.33	0.4
19.37	0.4
19.42	0.4
19.45	0.4
19.45	0.4
19.44	0.4
19.44	0.4
19.4	0.4
19.36	0.4
19.33	0.4
19.31	0.4
19.32	0.4
19.32	0.4
19.32	0.4
19.29	0.4
19.27	0.4
19.27	0.4
19.25	0.4
19.23	0.4
19.22	0.4
19.2	0.4
19.2	0.4
19.18	0.4
19.12	0.4
19.12	0.4
19.12	0.4
19.08	0.4
19.05	0.4
18.98	0.4
18.9	0.4
18.79	0.4
18.76	0.4
18.75	0.4
18.71	0.4
18.66	0.4
18.7	0.4
18.73	0.4
18.79	0.4
18.84	0.4
18.93	0.4
18.93	0.4
18.93	0.4
18.91	0.4
18.91	0.4
18.93	0.4
18.94	0.4
18.93	0.4
18.92	0.4
18.93	0.4
18.9	0.4
18.9	0.4
18.89	0.4
18.85	0.4
18.74	0.4
18.68	0.4
18.65	0.4
18.65	0.4
18.63	0.4
18.62	0.4
18.68	0.4
18.71	0.4
18.7	0.4
18.7	0.4
18.72	0.4
18.75	0.4
18.75	0.4
18.74	0.4
18.74	0.4
18.71	0.4
18.69	0.4
18.7	0.4
18.69	0.4
18.64	0.4
18.64	0.4
18.65	0.4
18.58	0.4
18.51	0.4
18.45	0.4
18.31	0.4
18.23	0.4
18.17	0.4
18.13	0.4
18.14	0.4
18.15	0.4
18.16	0.4
18.2	0.4
18.25	0.4
18.28	0.4
18.31	0.4
18.3	0.4
18.3	0.4
18.33	0.4
18.37	0.4
18.38	0.4
18.4	0.4
18.39	0.4
18.42	0.4
18.43	0.4
18.45	0.4
18.44	0.4
18.4	0.4
18.41	0.4
18.35	0.4
18.12	0.4
17.84	0.4
17.85	0.4
17.86	0.4
18.28	0.4
18.41	0.4
18.51	0.4
18.59	0.4
18.66	0.4
18.74	0.4
18.8	0.4
18.85	0.4
18.89	0.4
18.94	0.4
19.01	0.4
19.06	0.4
19.07	0.4
19.05	0.4
19.07	0.4
19.12	0.4
19.09	0.4
19.04	0.4
18.87	0.4
18.79	0.4
18.64	0.4
18.57	0.4
18.48	0.4
18.48	0.4
18.43	0.4
18.48	0.4
18.48	0.4
18.48	0.4
18.5	0.4
18.48	0.4
18.48	0.4
18.45	0.4
18.37	0.4
18.21	0.4
18.26	0.4
18.28	0.4
18.25	0.4
18.28	0.4
18.27	0.4
18.23	0.4
18.2	0.4
18.22	0.4
18.24	0.4
18.12	0.4
18.12	0.4
18.13	0.4
18.17	0.4
18.2	0.4
18.22	0.4
18.23	0.4
18.25	0.4
18.24	0.4
18.25	0.4
18.26	0.4
18.26	0.4
18.23	0.4
18.24	0.4
18.24	0.4
18.24	0.4
18.25	0.4
18.27	0.4
18.31	0.4
18.32	0.4
18.34	0.4
18.33	0.4
18.25	0.4
18.2	0.4
18.19	0.4
18.19	0.4
18.18	0.4
18.16	0.4
18.12	0.4
18.18	0.4
18.26	0.4
18.24	0.4
18.25	0.4
18.27	0.4
18.29	0.4
18.33	0.4
18.48	0.4
18.58	0.4
18.59	0.4
18.5	0.4
18.59	0.4
18.61	0.4
18.67	0.4
18.74	0.4
18.96	0.4
18.99	0.4
18.91	0.4
18.84	0.4
18.73	0.4
18.62	0.4
18.58	0.4
18.55	0.4
18.53	0.4
18.52	0.4
18.64	0.4
18.75	0.4
18.82	0.4
18.86	0.4
18.86	0.4
18.88	0.4
18.91	0.4
18.94	0.4
18.92	0.4
18.93	0.4
18.9	0.4
18.91	0.4
18.93	0.4
19	0.4
19.04	0.4
19.17	0.4
19.19	0.4
19.15	0.4
19.12	0.4
19.08	0.4
19.12	0.4
19.19	0.4
19.17	0.4
19.11	0.4
19.15	0.4
19.09	0.4
19.12	0.4
19.11	0.4
19.05	0.4
18.93	0.4
18.91	0.4
18.94	0.4
18.91	0.4
18.86	0.4
18.87	0.4
18.91	0.4
18.99	0.4
19.06	0.4
19.08	0.4
19.14	0.4
19.18	0.4
19.17	0.4
19.19	0.4
19.15	0.4
19.19	0.4
19.15	0.4
19.15	0.4
19.19	0.4
19.21	0.4
19.23	0.4
19.23	0.4
19.22	0.4
19.21	0.4
19.24	0.4
19.23	0.4
19.23	0.4
19.24	0.4
19	0.4
19.16	0.4
19.16	0.4
19.2	0.4
19.25	0.4
19.22	0.4
19.21	0.4
19.23	0.4
19.23	0.4
19.2	0.4
19.19	0.4
19.18	0.4
19.16	0.4
19.15	0.4
19.2	0.4
19.21	0.4
19.21	0.4
19.23	0.4
19.24	0.4
19.23	0.4
19.22	0.4
19.22	0.4
19.23	0.4
19.23	0.4
19.23	0.4
19.23	0.4
19.23	0.4
19.23	0.4
19.25	0.4
19.25	0.4
19.23	0.4
19.17	0.4
19.08	0.4
19.03	0.4
19	0.4
18.97	0.4
18.94	0.4
18.95	0.4
18.76	0.4
18.89	0.4
18.92	0.4
18.95	0.4
18.97	0.4
18.98	0.4
18.98	0.4
18.98	0.4
18.98	0.4
18.98	0.4
18.97	0.4
18.97	0.4
18.98	0.4
18.99	0.4
19.02	0.4
19.02	0.4
19.01	0.4
18.99	0.4
19.01	0.4
19.06	0.4
19.09	0.4
19.13	0.4
19.15	0.4
19.18	0.4
19.2	0.4
19.19	0.4
19.17	0.4
19.16	0.4
19.14	0.4
19.13	0.4
19.07	0.4
19.01	0.4
19.01	0.4
18.95	0.4
18.91	0.4
18.93	0.4
18.97	0.4
19.06	0.4
19.1	0.4
19.13	0.4
19.14	0.4
19.11	0.4
19.06	0.4
18.93	0.4
18.81	0.4
18.73	0.4
18.65	0.4
18.66	0.4
18.64	0.4
18.65	0.4
18.69	0.4
18.72	0.4
18.75	0.4
18.78	0.4
18.8	0.4
18.78	0.4
18.74	0.4
18.74	0.4
18.72	0.4
18.7	0.4
18.72	0.4
18.71	0.4
18.71	0.4
18.71	0.4
18.67	0.4
18.62	0.4
18.55	0.4
18.55	0.4
18.55	0.4
18.59	0.4
18.61	0.4
18.69	0.4
18.79	0.4
18.88	0.4
18.93	0.4
18.96	0.4
18.99	0.4
18.98	0.4
19.01	0.4
19.03	0.4
19.05	0.4
19.05	0.4
19.06	0.4
19.06	0.4
19.05	0.4
19.09	0.4
19.14	0.4
19.14	0.4
19.12	0.4
19.14	0.4
19.17	0.4
19.18	0.4
19.22	0.4
19.25	0.4
19.31	0.4
19.31	0.4
19.28	0.4
19.34	0.4
19.39	0.4
19.43	0.4
19.46	0.4
19.51	0.4
19.53	0.4
19.56	0.4
19.56	0.4
19.52	0.4
19.48	0.4
19.45	0.4
19.38	0.4
19.34	0.4
19.34	0.4
19.38	0.4
19.44	0.4
19.34	0.4
19.24	0.4
19.17	0.4
19.2	0.4
19.09	0.4
18.94	0.4
18.94	0.4
18.95	0.4
18.96	0.4
18.99	0.4
19	0.4
19.01	0.4
19.01	0.4
19.01	0.4
19.01	0.4
19.04	0.4
19.06	0.4
19.07	0.4
19.09	0.4
19.11	0.4
19.11	0.4
19.16	0.4
19.17	0.4
19.18	0.4
19.13	0.4
19.09	0.4
19	0.4
18.91	0.4
18.86	0.4
18.81	0.4
18.79	0.4
18.81	0.4
18.81	0.4
18.82	0.4
18.86	0.4
18.92	0.4
18.98	0.4
19.04	0.4
19.09	0.4
19.14	0.4
19.2	0.4
19.23	0.4
19.25	0.4
19.26	0.4
19.27	0.4
19.29	0.4
19.33	0.4
19.28	0.4
19.23	0.4
19.16	0.4
19.15	0.4
19.13	0.4
19.06	0.4
19.06	0.4
19.04	0.4
19.08	0.4
19.16	0.4
19.19	0.4
19.16	0.4
19.14	0.4
19.11	0.4
19.07	0.4
19.04	0.4
19.03	0.4
19.02	0.4
18.99	0.4
18.93	0.4
18.85	0.4
18.83	0.4
18.83	0.4
18.84	0.4
18.83	0.4
18.81	0.4
18.8	0.4
18.74	0.4
18.73	0.4
18.78	0.4
18.84	0.4
18.9	0.4
18.9	0.4
18.95	0.4
18.96	0.4
18.96	0.4
18.94	0.4
18.94	0.4
18.91	0.4
18.92	0.4
18.91	0.4
18.9	0.4
18.89	0.4
18.91	0.4
18.91	0.4
18.91	0.4
18.92	0.4
18.91	0.4
18.89	0.4
18.9	0.4
18.92	0.4
18.94	0.4
18.97	0.4
18.97	0.4
18.95	0.4
18.93	0.4
18.9	0.4
18.88	0.4
18.86	0.4
18.88	0.4
18.89	0.4
18.92	0.4
18.9	0.4
18.88	0.4
18.9	0.4
18.87	0.4
18.86	0.4
18.89	0.4
18.87	0.4
18.89	0.4
18.92	0.4
18.88	0.4
18.82	0.4
18.71	0.4
18.64	0.4
18.57	0.4
18.7	0.4
18.82	0.4
18.93	0.4
18.98	0.4
19.07	0.4
19.17	0.4
19.25	0.4
19.3	0.4
19.34	0.4
19.36	0.4
19.36	0.4
19.37	0.4
19.36	0.4
19.36	0.4
19.34	0.4
19.3	0.4
19.33	0.4
19.36	0.4
19.37	0.4
19.37	0.4
19.33	0.4
19.22	0.4
19.12	0.4
18.99	0.4
18.89	0.4
18.83	0.4
18.79	0.4
18.76	0.4
18.75	0.4
18.79	0.4
18.82	0.4
18.86	0.4
18.89	0.4
18.91	0.4
18.91	0.4
18.89	0.4
18.91	0.4
18.93	0.4
18.93	0.4
18.94	0.4
18.94	0.4
18.94	0.4
18.95	0.4
18.95	0.4
18.91	0.4
18.85	0.4
18.73	0.4
18.61	0.4
18.43	0.4
18.31	0.4
18.23	0.4
18.21	0.4
18.22	0.4
18.2	0.4
18.21	0.4
18.23	0.4
18.26	0.4
18.31	0.4
18.33	0.4
18.32	0.4
18.34	0.4
18.35	0.4
18.34	0.4
18.33	0.4
18.32	0.4
18.31	0.4
18.32	0.4
18.35	0.4
18.37	0.4
18.32	0.4
18.25	0.4
18.17	0.4
18.12	0.4
18.15	0.4
18.18	0.4
18.26	0.4
18.28	0.4
18.3	0.4
18.28	0.4
18.3	0.4
18.28	0.4
18.27	0.4
18.28	0.4
18.3	0.4
18.31	0.4
18.33	0.4
18.33	0.4
18.34	0.4
18.31	0.4
18.29	0.4
18.29	0.4
18.28	0.4
18.24	0.4
18.24	0.4
18.22	0.4
18.21	0.4
18.2	0.4
18.18	0.4
18.2	0.4
18.21	0.4
18.27	0.4
18.3	0.4
18.31	0.4
18.32	0.4
18.31	0.4
18.3	0.4
18.34	0.4
18.35	0.4
18.38	0.4
18.39	0.4
18.42	0.4
18.47	0.4
18.51	0.4
18.54	0.4
18.52	0.4
18.57	0.4
18.56	0.4
18.45	0.4
18.38	0.4
18.26	0.4
18.2	0.4
18.14	0.4
18.12	0.4
18.11	0.4
18.11	0.4
18.16	0.4
18.2	0.4
18.25	0.4
18.3	0.4
18.36	0.4
18.4	0.4
18.41	0.41
18.41	0.41
18.43	0.41
18.41	0.41
18.39	0.41
18.39	0.41
18.4	0.41
18.43	0.41
18.42	0.41
18.41	0.41
18.36	0.41
18.32	0.41
18.24	0.41
18.17	0.41
18.16	0.41
18.18	0.41
18.27	0.41
18.28	0.41
18.34	0.41
18.42	0.41
18.5	0.41
18.52	0.41
18.49	0.41
18.51	0.41
18.55	0.41
18.6	0.41
18.69	0.41
18.73	0.41
18.77	0.41
18.83	0.41
18.84	0.41
18.86	0.41
18.87	0.41
18.86	0.41
18.8	0.41
18.69	0.41
18.63	0.41
18.57	0.41
18.58	0.41
18.6	0.41
18.6	0.41
18.63	0.41
18.66	0.41
18.67	0.41
18.72	0.41
18.72	0.41
18.75	0.41
18.75	0.41
18.76	0.41
18.75	0.41
18.75	0.41
18.75	0.41
18.69	0.41
18.63	0.41
18.62	0.41
18.62	0.41
18.49	0.41
18.47	0.41
18.36	0.41
18.4	0.41
18.46	0.41
18.47	0.41
18.51	0.41
18.54	0.41
18.59	0.41
18.69	0.41
18.7	0.41
18.65	0.41
18.57	0.41
18.5	0.41
18.48	0.41
18.45	0.41
18.4	0.41
18.38	0.41
18.29	0.41
18.27	0.41
18.25	0.41
18.23	0.41
18.21	0.41
18.18	0.41
18.18	0.41
18.15	0.41
18.11	0.41
18.07	0.41
18.02	0.41
18.02	0.41
18.05	0.41
18.05	0.41
18.07	0.41
18.06	0.41
18.07	0.41
18.09	0.41
18.06	0.41
18.04	0.41
18	0.41
18.02	0.41
18.02	0.41
18.03	0.41
18.04	0.41
18.03	0.41
18.05	0.41
18.04	0.41
18.05	0.41
18.08	0.41
18.19	0.41
18.22	0.41
18.22	0.41
18.23	0.41
18.2	0.41
18.2	0.41
18.18	0.41
18.23	0.41
18.26	0.41
18.26	0.41
18.33	0.41
18.39	0.41
18.41	0.41
18.41	0.41
18.41	0.41
18.42	0.41
18.44	0.41
18.45	0.41
18.5	0.41
18.48	0.41
18.49	0.41
18.54	0.41
18.6	0.41
18.68	0.41
18.69	0.41
18.7	0.41
18.69	0.41
18.64	0.41
18.63	0.41
18.76	0.41
18.88	0.41
18.94	0.41
18.94	0.41
18.93	0.41
18.92	0.41
18.91	0.41
18.94	0.41
18.97	0.41
19.02	0.41
19.06	0.41
19.1	0.41
19.12	0.41
19.13	0.41
19.16	0.41
19.15	0.41
19.15	0.41
19.17	0.41
19.21	0.41
19.24	0.41
19.16	0.41
19.02	0.41
18.86	0.41
18.7	0.41
18.62	0.41
18.48	0.41
18.35	0.41
18.31	0.41
18.24	0.41
18.21	0.41
18.18	0.41
18.17	0.41
18.2	0.41
18.24	0.41
18.27	0.41
18.29	0.41
18.27	0.41
18.26	0.41
18.26	0.41
18.21	0.41
18.19	0.41
18.13	0.41
18.13	0.41
18.14	0.41
18.09	0.41
18.08	0.41
18.04	0.41
17.98	0.41
17.95	0.41
17.94	0.41
17.97	0.41
17.97	0.41
18.12	0.41
18.31	0.41
18.43	0.41
18.48	0.41
18.44	0.41
18.39	0.41
18.38	0.41
18.45	0.41
18.41	0.41
18.36	0.41
18.37	0.41
18.44	0.41
18.48	0.41
18.52	0.41
18.53	0.41
18.48	0.41
18.39	0.41
18.34	0.41
18.25	0.41
18.24	0.41
18.25	0.41
18.31	0.41
18.33	0.41
18.31	0.41
18.32	0.41
18.37	0.41
18.44	0.41
18.51	0.41
18.57	0.41
18.63	0.41
18.68	0.41
18.74	0.41
18.78	0.41
18.8	0.41
18.83	0.41
18.83	0.41
18.86	0.41
18.88	0.41
18.92	0.41
19.02	0.41
18.88	0.41
18.72	0.41
18.61	0.41
18.5	0.41
18.47	0.41
18.34	0.41
18.32	0.41
18.27	0.41
18.26	0.41
18.28	0.41
18.3	0.41
18.35	0.41
18.41	0.41
